domain,legitimacy_score,total_occurrences,in_spam,in_ham,sources,category
23ae.com,80,1,0,1,urls,legitimate
dotfaf.com,80,1,0,1,urls,legitimate
hillabolt.com,80,1,0,1,urls,legitimate
internettime.com,80,1,0,1,urls,legitimate
melissahardie.com,80,1,0,1,urls,legitimate
nickgozun.com,80,1,0,1,urls,legitimate
rantburg.com,80,1,0,1,urls,legitimate
wickedintellect.com,80,1,0,1,urls,legitimate
kinyeta.com,80,1,0,1,urls,legitimate
hofo.com,80,1,0,1,urls,legitimate
cubeowner.com,80,1,0,1,urls,legitimate
rtylershaw.com,80,1,0,1,urls,legitimate
qcubed.net,80,1,0,1,urls,legitimate
arsenic.net,80,1,0,1,urls,legitimate
hawaiistories.com,80,1,0,1,urls,legitimate
mulcahy.net,80,1,0,1,urls,legitimate
healyourchurchwebsite.com,80,1,0,1,urls,legitimate
dhyrom.com,80,1,0,1,urls,legitimate
cowblog.com,80,1,0,1,urls,legitimate
netbard.com,80,1,0,1,urls,legitimate
blogfootball.com,80,1,0,1,urls,legitimate
fingerfarm.com,80,1,0,1,urls,legitimate
buzzman25.com,80,1,0,1,,legitimate
anthonymalloy.com,80,1,0,1,urls,legitimate
brendanloy.com,80,1,0,1,urls,legitimate
zneil.com,80,1,0,1,urls,legitimate
field-notes.net,80,1,0,1,urls,legitimate
drowsycentral.com,80,1,0,1,urls,legitimate
neoflux.com,80,1,0,1,urls,legitimate
clutteredlife.com,80,1,0,1,urls,legitimate
xtorr.com,80,1,0,1,urls,legitimate
darksiren.net,80,1,0,1,urls,legitimate
vanallens.com,80,1,0,1,urls,legitimate
plasticboy.com,80,1,0,1,urls,legitimate
moorishgirl.com,80,1,0,1,urls,legitimate
kennethhunt.com,80,1,0,1,urls,legitimate
wininsider.com,80,1,0,1,urls,legitimate
inkshell.com,80,1,0,1,urls,legitimate
blaserco.com,80,1,0,1,urls,legitimate
dubyawatch.com,80,1,0,1,urls,legitimate
foolishvisions.com,80,1,0,1,urls,legitimate
somethingfromjapan.com,80,1,0,1,urls,legitimate
sansdreamscape.net,80,1,0,1,urls,legitimate
enchanting-dream.net,80,1,0,1,urls,legitimate
scottsradio.com,80,1,0,1,urls,legitimate
monsour.net,80,1,0,1,urls,legitimate
tooheyworld.com,80,1,0,1,urls,legitimate
opentactics.com,80,1,0,1,urls,legitimate
blogstudio.com,80,1,0,1,urls,legitimate
mydd.com,80,1,0,1,urls,legitimate
yankiwi.com,80,1,0,1,urls,legitimate
bookerdog.com,80,1,0,1,urls,legitimate
phoenixtrap.com,80,1,0,1,urls,legitimate
june24.net,80,1,0,1,urls,legitimate
whatintarnation.net,80,1,0,1,urls,legitimate
exquisite-flux.net,80,1,0,1,urls,legitimate
cunningprose.com,80,1,0,1,urls,legitimate
deanesmay.com,80,1,0,1,urls,legitimate
twysted.net,80,1,0,1,urls,legitimate
fictioncartel.com,80,1,0,1,urls,legitimate
brianmitchell.com,80,1,0,1,urls,legitimate
emilymhanson.com,80,1,0,1,urls,legitimate
kittyjoyce.com,80,1,0,1,urls,legitimate
marbatono.com,80,1,0,1,urls,legitimate
ililili.com,80,1,0,1,urls,legitimate
dsb3.com,80,1,0,1,urls,legitimate
luckygoon.com,80,1,0,1,urls,legitimate
joegiles.com,80,1,0,1,urls,legitimate
signing-day.com,80,1,0,1,urls,legitimate
ntwizards.net,80,1,0,1,urls,legitimate
alt1040.com,80,1,0,1,urls,legitimate
halfass.com,80,1,0,1,urls,legitimate
iamericka.com,80,1,0,1,urls,legitimate
cowbeverly.com,80,1,0,1,urls,legitimate
thursdaythree.com,80,1,0,1,urls,legitimate
cre8pc.com,80,1,0,1,urls,legitimate
cantcode.com,80,1,0,1,urls,legitimate
littlebigmind.com,80,1,0,1,urls,legitimate
chewysubjects.com,80,1,0,1,urls,legitimate
edpopowski.com,80,1,0,1,urls,legitimate
kokoyashi.net,80,1,0,1,urls,legitimate
mindtrance.net,80,1,0,1,urls,legitimate
mischiefmaker.com,80,1,0,1,urls,legitimate
fadbooks.com,80,1,0,1,urls,legitimate
riotgeek.com,80,1,0,1,urls,legitimate
punkprincess.com,80,1,0,1,urls,legitimate
therinns.com,80,1,0,1,urls,legitimate
broomeman.com,80,1,0,1,urls,legitimate
quantumtunnels.com,80,1,0,1,urls,legitimate
killtheweb.com,80,1,0,1,urls,legitimate
gaydeadorcanadian.com,80,1,0,1,urls,legitimate
uffish.com,80,1,0,1,urls,legitimate
fsherwood.com,80,1,0,1,urls,legitimate
monstersfromtheid.com,80,1,0,1,urls,legitimate
crookdimwit.com,80,1,0,1,urls,legitimate
foggymyst.com,80,1,0,1,urls,legitimate
jasonzada.com,80,1,0,1,urls,legitimate
boosman.com,80,1,0,1,urls,legitimate
gospacewaitress.com,80,1,0,1,urls,legitimate
thedevins.com,80,1,0,1,urls,legitimate
lanemcfadden.net,80,1,0,1,urls,legitimate
ehrensteinland.com,80,1,0,1,urls,legitimate
infosecblog.com,80,1,0,1,urls,legitimate
beautifulnonsense.com,80,1,0,1,urls,legitimate
meredesigns.com,80,1,0,1,urls,legitimate
boerland.com,80,1,0,1,urls,legitimate
webpagesthatsuck.com,80,1,0,1,urls,legitimate
kalilily.net,80,1,0,1,urls,legitimate
diary-x.com,80,1,0,1,urls,legitimate
unixwiz.net,80,1,0,1,urls,legitimate
johntynes.com,80,1,0,1,urls,legitimate
youngbradford.com,80,1,0,1,urls,legitimate
unpopular.com,80,1,0,1,urls,legitimate
idengine.com,80,1,0,1,urls,legitimate
michaelpark.net,80,1,0,1,urls,legitimate
upok.net,80,1,0,1,urls,legitimate
thehiker.com,80,1,0,1,urls,legitimate
medjournal.com,80,1,0,1,urls,legitimate
unsubscibe.com,80,1,0,1,urls,legitimate
dependentfilms.net,80,1,0,1,urls,legitimate
glenbrookpartners.com,80,1,0,1,urls,legitimate
survivorthailand.com,80,1,0,1,urls,legitimate
upsoclose.com,80,1,0,1,urls,legitimate
stragedy.net,80,1,0,1,urls,legitimate
californiaauthors.com,80,1,0,1,urls,legitimate
krabbels.com,80,1,0,1,urls,legitimate
adampsyche.com,80,1,0,1,urls,legitimate
east-lake.net,80,1,0,1,urls,legitimate
acoustic-dream.com,80,1,0,1,urls,legitimate
omnipotente.com,80,1,0,1,urls,legitimate
calebbrown.net,80,1,0,1,urls,legitimate
coacoacoa.net,80,1,0,1,urls,legitimate
jeffmccann.com,80,1,0,1,urls,legitimate
bluejake.com,80,1,0,1,urls,legitimate
eilatan.net,80,1,0,1,urls,legitimate
pixelsensei.com,80,1,0,1,urls,legitimate
monkeytoys.com,80,1,0,1,urls,legitimate
webmink.net,80,1,0,1,urls,legitimate
h-y-p-h-e-n-s.net,80,1,0,1,urls,legitimate
delightz.net,80,1,0,1,urls,legitimate
bootrecords.com,80,1,0,1,urls,legitimate
mitchpatterson.com,80,1,0,1,urls,legitimate
bigcheckfactory.com,80,1,0,1,urls,legitimate
kestrelworks.com,80,1,0,1,urls,legitimate
scotlandsoftware.com,80,1,0,1,urls,legitimate
hereticalideas.com,80,1,0,1,urls,legitimate
jsanders65.com,80,1,0,1,urls,legitimate
fiercehighway.com,80,1,0,1,urls,legitimate
100megsdns.com,80,1,0,1,urls,legitimate
crankychick.net,80,1,0,1,urls,legitimate
jefallbright.net,80,1,0,1,urls,legitimate
guydickinson.com,80,1,0,1,urls,legitimate
mikemcbrideonline.com,80,1,0,1,urls,legitimate
bigpinkcookie.com,80,1,0,1,urls,legitimate
12frogs.com,80,1,0,1,urls,legitimate
dcthornton.com,80,1,0,1,urls,legitimate
is-a-geek.com,80,1,0,1,urls,legitimate
smithpaul.com,80,1,0,1,urls,legitimate
shawnallison.com,80,1,0,1,urls,legitimate
siliconmilk.com,80,1,0,1,urls,legitimate
markmceahern.com,80,1,0,1,urls,legitimate
lunardreams.net,80,1,0,1,urls,legitimate
chocophile.com,80,1,0,1,urls,legitimate
corky.net,80,1,0,1,urls,legitimate
somebodydial911.com,80,1,0,1,urls,legitimate
allrite.net,80,1,0,1,urls,legitimate
jarrettinteractiondesign.com,80,1,0,1,,legitimate
worus.net,80,1,0,1,urls,legitimate
negative273.com,80,1,0,1,urls,legitimate
democraticvistas.com,80,1,0,1,urls,legitimate
brucecumming.com,80,1,0,1,urls,legitimate
griffith.com,80,1,0,1,urls,legitimate
odnc.net,80,1,0,1,urls,legitimate
worldwiderant.com,80,1,0,1,urls,legitimate
carwreck.com,80,1,0,1,urls,legitimate
leakingbrainfluid.com,80,1,0,1,urls,legitimate
architexturez.net,80,1,0,1,urls,legitimate
pixelforge.net,80,1,0,1,urls,legitimate
waitressdreams.com,80,1,0,1,urls,legitimate
sarafelix.com,80,1,0,1,urls,legitimate
magnetbox.com,80,1,0,1,urls,legitimate
pitas.com,80,2,0,2,urls,legitimate
sandmoose.com,80,1,0,1,urls,legitimate
terradyme.com,80,1,0,1,urls,legitimate
thefatties.com,80,1,0,1,urls,legitimate
interhop.net,80,1,0,1,urls,legitimate
ablanderbeige.com,80,1,0,1,urls,legitimate
geekblog.net,80,1,0,1,urls,legitimate
reinvented.net,80,1,0,1,urls,legitimate
artiefishill.com,80,1,0,1,urls,legitimate
howardsmusings.com,80,1,0,1,urls,legitimate
thoughtpuddles.com,80,1,0,1,urls,legitimate
spin-edge.net,80,1,0,1,urls,legitimate
amritas.com,80,1,0,1,urls,legitimate
observer-reporter.com,80,1,0,1,urls,legitimate
zerolux.net,80,1,0,1,urls,legitimate
wumarkus.com,80,1,0,1,urls,legitimate
ckelly.net,80,1,0,1,urls,legitimate
tonecluster.com,80,1,0,1,urls,legitimate
anythingbut.com,80,1,0,1,urls,legitimate
grassrootstech.net,80,1,0,1,urls,legitimate
unmixythings.com,80,1,0,1,urls,legitimate
sarahcoleman.com,80,1,0,1,urls,legitimate
weblizzz.com,80,1,0,1,urls,legitimate
learnignorance.com,80,1,0,1,urls,legitimate
conreyguy.com,80,1,0,1,urls,legitimate
stephenbell.net,80,1,0,1,urls,legitimate
dezmin.com,80,1,0,1,urls,legitimate
northern-town.com,80,1,0,1,urls,legitimate
decormier.com,80,1,0,1,urls,legitimate
faerie-tale.net,80,1,0,1,urls,legitimate
shawnwall.com,80,1,0,1,urls,legitimate
tihea.com,80,1,0,1,urls,legitimate
ouvre.com,80,1,0,1,urls,legitimate
no-treason.com,80,1,0,1,urls,legitimate
rolandtanglao.com,80,1,0,1,,legitimate
juvin.com,80,1,0,1,urls,legitimate
2blowhards.com,80,1,0,1,urls,legitimate
zweb-network.com,80,1,0,1,urls,legitimate
negroplease.com,80,1,0,1,urls,legitimate
anzidesign.com,80,1,0,1,urls,legitimate
prototype26.com,80,1,0,1,urls,legitimate
roguegeek.com,80,1,0,1,urls,legitimate
stretchingthought.com,80,1,0,1,urls,legitimate
kevinstory.net,80,1,0,1,urls,legitimate
pointonline.net,80,1,0,1,urls,legitimate
matthewyglesias.com,80,1,0,1,urls,legitimate
ronincyberpunk.com,80,1,0,1,urls,legitimate
suebailey.net,80,1,0,1,urls,legitimate
bootbus.com,80,1,0,1,urls,legitimate
drollery.com,80,1,0,1,urls,legitimate
nedbatchelder.com,80,1,0,1,urls,legitimate
rhapsodyinblog.com,80,1,0,1,urls,legitimate
blogtastic.com,80,1,0,1,urls,legitimate
devfarm.com,80,1,0,1,urls,legitimate
ericrants.com,80,1,0,1,urls,legitimate
irish-girl.com,80,1,0,1,urls,legitimate
grumpyvoices.com,80,1,0,1,urls,legitimate
yukna.com,80,1,0,1,urls,legitimate
clickmojo.com,80,1,0,1,urls,legitimate
beatrizdominguez.com,80,1,0,1,urls,legitimate
chenelle.com,80,1,0,1,urls,legitimate
petermaass.com,80,1,0,1,urls,legitimate
the-lollipop.net,80,1,0,1,urls,legitimate
seanfay.com,80,1,0,1,urls,legitimate
beastlychild.com,80,1,0,1,urls,legitimate
sennenki.net,80,1,0,1,urls,legitimate
straykitty.com,80,1,0,1,urls,legitimate
oliverw.net,80,1,0,1,urls,legitimate
thetrenchcoat.com,80,1,0,1,urls,legitimate
simiandesign.com,80,1,0,1,urls,legitimate
citystories.com,80,1,0,1,urls,legitimate
kellidiane.com,80,1,0,1,urls,legitimate
webweavertech.com,80,1,0,1,urls,legitimate
gtabloggers.com,80,1,0,1,urls,legitimate
surreally.com,80,1,0,1,urls,legitimate
iwalt.com,80,1,0,1,urls,legitimate
jordoncooper.com,80,1,0,1,urls,legitimate
bumr.net,80,1,0,1,urls,legitimate
gvendolyn.net,80,1,0,1,urls,legitimate
bunnytricks.net,80,1,0,1,urls,legitimate
truerwords.net,80,1,0,1,,legitimate
dragoness.net,80,1,0,1,urls,legitimate
edithfrost.com,80,1,0,1,urls,legitimate
cheesebikini.com,80,1,0,1,urls,legitimate
eightface.com,80,1,0,1,urls,legitimate
hockeypundits.com,80,1,0,1,urls,legitimate
rodentregatta.com,80,1,0,1,urls,legitimate
kingnothing.com,80,1,0,1,urls,legitimate
unambivalent.net,80,1,0,1,urls,legitimate
la-grange.net,80,1,0,1,urls,legitimate
lemondust.net,80,1,0,1,urls,legitimate
lemonodor.com,80,1,0,1,urls,legitimate
blakemurdercase.com,80,1,0,1,urls,legitimate
samuraipanda.com,80,1,0,1,urls,legitimate
zed1.com,80,1,0,1,urls,legitimate
shoboken.net,80,1,0,1,urls,legitimate
hypothoseefilms.com,80,1,0,1,urls,legitimate
croatoan.net,80,1,0,1,urls,legitimate
coldfury.com,80,1,0,1,urls,legitimate
etherealreflections.com,80,1,0,1,urls,legitimate
southknoxbubba.com,80,1,0,1,urls,legitimate
flightpath.com,80,1,0,1,urls,legitimate
hoffmang.com,80,1,0,1,urls,legitimate
polyglut.net,80,1,0,1,urls,legitimate
houseogroove.com,80,1,0,1,urls,legitimate
uberchick.com,80,1,0,1,urls,legitimate
nitade25.com,80,1,0,1,urls,legitimate
puppetpress.com,80,1,0,1,urls,legitimate
jodiverse.com,80,1,0,1,urls,legitimate
morbideuphoria.com,80,1,0,1,urls,legitimate
na-cama.com,80,1,0,1,urls,legitimate
working-code.com,80,1,0,1,urls,legitimate
justorb.com,80,1,0,1,urls,legitimate
contaxg.com,80,1,0,1,urls,legitimate
awacate.com,80,1,0,1,urls,legitimate
aboutitall.com,80,1,0,1,urls,legitimate
gigalaw.com,80,1,0,1,urls,legitimate
pure-essence.net,80,1,0,1,urls,legitimate
kenzoid.com,80,1,0,1,urls,legitimate
exit670.com,80,1,0,1,urls,legitimate
danielcurran.com,80,1,0,1,urls,legitimate
lesseffort.com,80,1,0,1,urls,legitimate
amancay.com,80,1,0,1,urls,legitimate
whis.net,80,1,0,1,urls,legitimate
theminister.net,80,1,0,1,urls,legitimate
sovereignmagic.com,80,1,0,1,urls,legitimate
lackluster.net,80,1,0,1,urls,legitimate
keisa.net,80,1,0,1,urls,legitimate
kimjohnston.com,80,1,0,1,urls,legitimate
no-clue.net,80,1,0,1,urls,legitimate
mywindowz.com,80,1,0,1,urls,legitimate
sindono.com,80,1,0,1,urls,legitimate
pixelmech.com,80,1,0,1,urls,legitimate
feu-noir.com,80,1,0,1,urls,legitimate
tigre-tech.net,80,1,0,1,urls,legitimate
andydehnart.com,80,1,0,1,urls,legitimate
fredosite.com,80,1,0,1,urls,legitimate
tweney.com,80,1,0,1,urls,legitimate
penmachine.com,80,1,0,1,urls,legitimate
10sion.net,80,1,0,1,urls,legitimate
frogware.com,80,1,0,1,urls,legitimate
norlos.com,80,1,0,1,urls,legitimate
nakedwriting.com,80,1,0,1,urls,legitimate
littleweetiny.com,80,1,0,1,urls,legitimate
mattgoyer.com,80,1,0,1,urls,legitimate
manilasites.com,80,1,0,1,urls,legitimate
phpwebhosting.com,80,1,0,1,urls,legitimate
whatyouaredoing.com,80,1,0,1,urls,legitimate
warmbrain.com,80,1,0,1,urls,legitimate
asterius.com,80,1,0,1,urls,legitimate
bozzysworld.com,80,1,0,1,urls,legitimate
starchamber.com,80,1,0,1,urls,legitimate
gigasprite.com,80,1,0,1,urls,legitimate
panic.com,80,1,0,1,urls,legitimate
gamersnook.com,80,1,0,1,urls,legitimate
hoopsjunkie.net,80,1,0,1,urls,legitimate
gothamjazz.com,80,1,0,1,urls,legitimate
geekychick.net,80,1,0,1,urls,legitimate
humorisdead.com,80,1,0,1,urls,legitimate
astrogoth.com,80,1,0,1,urls,legitimate
genxtek.net,80,1,0,1,urls,legitimate
mjtsai.com,80,1,0,1,urls,legitimate
quibbling.net,80,1,0,1,urls,legitimate
illway.com,80,1,0,1,urls,legitimate
lo2k.net,80,1,0,1,urls,legitimate
foment.net,80,1,0,1,urls,legitimate
nicholasjon.com,80,1,0,1,urls,legitimate
beatsrhymesnlife.com,80,1,0,1,urls,legitimate
e-xact.com,80,1,0,1,urls,legitimate
deadyetliving.com,80,1,0,1,urls,legitimate
bobbychild.com,80,1,0,1,urls,legitimate
thelimeybrit.com,80,1,0,1,urls,legitimate
dawsonspeek.com,80,1,0,1,urls,legitimate
arbitrarily.net,80,1,0,1,urls,legitimate
trevorwilker.com,80,1,0,1,urls,legitimate
fredleal.com,80,1,0,1,urls,legitimate
asgods.com,80,1,0,1,urls,legitimate
orbyonline.com,80,1,0,1,urls,legitimate
puckupdate.com,80,1,0,1,urls,legitimate
webjunkiespalace.com,80,1,0,1,,legitimate
ultramicroscopic.com,80,1,0,1,urls,legitimate
innocence.com,80,1,0,1,urls,legitimate
matrixmasters.com,80,1,0,1,urls,legitimate
mindgutter.com,80,1,0,1,urls,legitimate
happyrobot.net,80,1,0,1,urls,legitimate
blogfodder.net,80,1,0,1,urls,legitimate
honan.net,80,1,0,1,urls,legitimate
gingergirl.net,80,1,0,1,urls,legitimate
open5ource.net,80,1,0,1,urls,legitimate
schafer.com,80,1,0,1,urls,legitimate
fezocasblurbs.com,80,1,0,1,urls,legitimate
love-productions.com,80,1,0,1,urls,legitimate
sperari.com,80,1,0,1,urls,legitimate
scottj.net,80,1,0,1,urls,legitimate
alkisah.com,80,1,0,1,urls,legitimate
novarese.net,80,1,0,1,urls,legitimate
bloggy.com,80,1,0,1,urls,legitimate
razorsoft.net,80,1,0,1,urls,legitimate
mytop5s.com,80,1,0,1,urls,legitimate
pamslife.com,80,1,0,1,urls,legitimate
dontvisit.com,80,1,0,1,urls,legitimate
zannie.com,80,1,0,1,urls,legitimate
mircury.com,80,1,0,1,urls,legitimate
mandarindesign.com,80,1,0,1,urls,legitimate
stefandevries.com,80,1,0,1,urls,legitimate
amyleblanc.com,80,1,0,1,urls,legitimate
coolpowers.com,80,1,0,1,urls,legitimate
littlelioness.net,80,1,0,1,urls,legitimate
thereisnocat.com,80,1,0,1,urls,legitimate
inter-alia.net,80,1,0,1,urls,legitimate
theblivit.net,80,1,0,1,urls,legitimate
thestormcrows.com,80,1,0,1,urls,legitimate
punkvinyl.com,80,1,0,1,urls,legitimate
justinrussell.com,80,1,0,1,urls,legitimate
onegoldenspoon.com,80,1,0,1,urls,legitimate
designweenie.com,80,1,0,1,urls,legitimate
karac.com,80,1,0,1,urls,legitimate
signalstation.com,80,1,0,1,urls,legitimate
vrieskist.net,80,1,0,1,urls,legitimate
brainloaf.com,80,1,0,1,urls,legitimate
orbtech.com,80,1,0,1,urls,legitimate
karlsbjerg.net,80,1,0,1,urls,legitimate
masterra.net,80,1,0,1,urls,legitimate
jaboobie.com,80,1,0,1,urls,legitimate
magickalmusings.net,80,1,0,1,urls,legitimate
womansworth.net,80,1,0,1,urls,legitimate
stevenleed.com,80,1,0,1,urls,legitimate
silvervalleyonline.com,80,1,0,1,urls,legitimate
irelan.net,80,1,0,1,urls,legitimate
bysandandsea.com,80,1,0,1,urls,legitimate
unsortable.com,80,1,0,1,urls,legitimate
teknoids.net,80,1,0,1,urls,legitimate
jaycub.com,80,1,0,1,urls,legitimate
thebrotherlove.com,80,1,0,1,urls,legitimate
creativsoft.com,80,1,0,1,urls,legitimate
erikswedlund.com,80,1,0,1,urls,legitimate
memoriafoto.net,80,1,0,1,urls,legitimate
themamamatrix.com,80,1,0,1,urls,legitimate
redwaterlily.com,80,1,0,1,urls,legitimate
foolofatook.com,80,1,0,1,urls,legitimate
fuckedworld.com,80,1,0,1,urls,legitimate
hiddencity.net,80,1,0,1,urls,legitimate
girl-on-a-bus.com,80,1,0,1,urls,legitimate
happypalm.com,80,1,0,1,urls,legitimate
sekluded.net,80,1,0,1,urls,legitimate
zopenx.net,80,1,0,1,urls,legitimate
monoki.com,80,1,0,1,urls,legitimate
mandalivia.com,80,1,0,1,urls,legitimate
colorfully-see-through-head.com,80,1,0,1,urls,legitimate
yarnbird.com,80,1,0,1,urls,legitimate
abe99.com,80,1,0,1,urls,legitimate
v-hold.net,80,1,0,1,urls,legitimate
wh5.com,80,1,0,1,urls,legitimate
petemoss.com,80,1,0,1,from,legitimate
spamnews.com,80,1,0,1,,legitimate
northernlight.com,80,1,0,1,urls,legitimate
whitehat.com,80,1,0,1,urls,legitimate
delias.com,80,1,0,1,urls,legitimate
iturf.com,80,1,0,1,"from, urls",legitimate
axess.com,80,1,0,1,,legitimate
allthingsnewengland.com,80,1,0,1,"from, urls",legitimate
clipstream.com,80,1,0,1,urls,legitimate
dsny.com,80,1,0,1,urls,legitimate
neto.net,80,1,0,1,,legitimate
theserverside.com,80,1,0,1,urls,legitimate
middleware-company.com,80,1,0,1,urls,legitimate
atre.net,80,1,0,1,urls,legitimate
searchsecurity.com,80,1,0,1,urls,legitimate
vnunet.com,80,1,0,1,urls,legitimate
searchnetworking.com,80,1,0,1,,legitimate
digitalguru.com,80,1,0,1,urls,legitimate
networkingdecisions.com,80,1,0,1,urls,legitimate
netcenter.com,80,1,0,1,urls,legitimate
geocaching.com,80,2,0,2,"from, urls",legitimate
hitbox.com,80,1,0,1,urls,legitimate
real.com,80,1,0,1,urls,legitimate
foxsports.com,80,1,0,1,from,legitimate
starflung.com,80,1,0,1,from,legitimate
mountainviewdata.com,80,1,0,1,from,legitimate
addr.com,80,1,0,1,from,legitimate
technovell.com,80,1,0,1,from,legitimate
mindview.net,80,1,0,1,urls,legitimate
tamil.net,80,1,0,1,urls,legitimate
algebra.com,80,1,0,1,urls,legitimate
codenetic.net,80,1,0,1,urls,legitimate
ssc.com,80,1,0,1,,legitimate
q-linux.com,80,1,0,1,urls,legitimate
valleyofthegeeks.com,80,1,0,1,urls,legitimate
bruceeckel.com,80,1,0,1,,legitimate
sarai.net,80,1,0,1,,legitimate
alphaque.com,80,1,0,1,urls,legitimate
sys-con.com,80,1,0,1,urls,legitimate
classic-novels.com,80,1,0,1,"from, urls",legitimate
daytips.com,80,1,0,1,"from, urls",legitimate
topica.com,80,1,0,1,urls,legitimate
poetrypreviews.com,80,1,0,1,urls,legitimate
handango.com,80,1,0,1,"from, urls",legitimate
chapura.com,80,1,0,1,urls,legitimate
imdb.com,80,1,0,1,urls,legitimate
omeda.com,80,2,0,2,urls,legitimate
vineyard.net,80,1,0,1,,legitimate
nydailynews.com,80,1,0,1,urls,legitimate
sewingwitch.com,80,1,0,1,urls,legitimate
alcatel.fr,75,5,1,4,from,legitimate
ucd.ie,75,7,2,5,"from, urls",legitimate
dcu.ie,75,12,1,11,"from, urls",legitimate
indigo.ie,75,3,1,2,from,legitimate
esatclear.ie,75,3,1,2,from,legitimate
iol.ie,75,8,1,7,from,legitimate
www.=,75,15,4,11,urls,legitimate
=,75,17,3,14,urls,legitimate
fastmail.fm,75,36,2,34,"from, urls",legitimate
libero.it,75,3,1,2,from,legitimate
blueyonder.co.uk,75,3,1,2,"from, urls",legitimate
wanadoo.fr,75,5,2,3,"from, urls",legitimate
www=,75,12,1,11,urls,legitimate
ww=,75,3,1,2,urls,legitimate
wireless.org.au,75,3,1,2,,legitimate
munnari.oz.au,75,28,0,28,,legitimate
tb.tf,75,7,0,7,urls,legitimate
linuxworks.com.au,75,7,0,7,from,legitimate
ed.ac.uk,75,18,0,18,"from, urls",legitimate
uptime.at,75,2,0,2,from,legitimate
staunton.ie,75,2,0,2,from,legitimate
timesonline.co.uk,75,4,0,4,urls,legitimate
argote.ch,75,28,0,28,from,legitimate
uwo.ca,75,1,0,1,urls,legitimate
waider.ie,75,8,0,8,from,legitimate
bbc.co.uk,75,20,0,20,urls,legitimate
tcnet.ne.jp,75,2,0,2,urls,legitimate
tcl.tk,75,1,0,1,urls,legitimate
gmx.co.uk,75,1,0,1,from,legitimate
upd.edu.ph,75,1,0,1,from,legitimate
demon.nl,75,3,0,3,urls,legitimate
zip.com.au,75,1,0,1,"from, urls",legitimate
ironclad.net.au,75,3,0,3,urls,legitimate
linkcreations.com.mx,75,1,0,1,from,legitimate
guardian.co.uk,75,14,0,14,urls,legitimate
starwars.org.pl,75,1,0,1,urls,legitimate
pinkbunny.co.uk,75,1,0,1,urls,legitimate
waroftheworlds.info,75,1,0,1,urls,legitimate
geekstyle.co.uk,75,2,0,2,urls,legitimate
readersheds.co.uk,75,1,0,1,urls,legitimate
eap.ca,75,1,0,1,urls,legitimate
aernet.ru,75,1,0,1,from,legitimate
msk.ru,75,1,0,1,urls,legitimate
fhs.ie,75,1,0,1,from,legitimate
diva.ie,75,1,0,1,from,legitimate
itcarlow.ie,75,2,0,2,,legitimate
vianetworks.ie,75,1,0,1,from,legitimate
www.dcc-,75,1,0,1,urls,legitimate
dsl-warehouse.co.uk,75,1,0,1,urls,legitimate
mine.nu,75,2,0,2,"from, urls",legitimate
iki.fi,75,25,0,25,"from, urls",legitimate
jang.com.pk,75,1,0,1,urls,legitimate
msquadrat.de,75,6,0,6,,legitimate
nobel.se,75,1,0,1,urls,legitimate
theregister.co.uk,75,17,0,17,"from, urls",legitimate
www.poptech.org<,75,3,0,3,urls,legitimate
newsletter.mediaunspun.com<,75,6,0,6,urls,legitimate
www.mediaunspun.com<,75,6,0,6,urls,legitimate
pravda.ru,75,2,0,2,urls,legitimate
techworks.ie,75,1,0,1,from,legitimate
tc.ca,75,3,0,3,from,legitimate
turkuamk.fi,75,1,0,1,urls,legitimate
meteoros.de,75,1,0,1,urls,legitimate
auf.asn.au,75,1,0,1,urls,legitimate
ursa.fi,75,1,0,1,urls,legitimate
yorkshirepost.co.uk,75,3,0,3,urls,legitimate
thesun.co.uk,75,2,0,2,urls,legitimate
prudential.co.uk,75,1,0,1,,legitimate
216.239.39.100,75,1,0,1,urls,legitimate
queensu.ca,75,1,0,1,urls,legitimate
dishone.st,75,1,0,1,,legitimate
atlasalu.ie,75,1,0,1,from,legitimate
kbs.ie,75,2,0,2,from,legitimate
w%77%77%2eo%70%74%6f%72%69um.n%65t,75,1,0,1,,legitimate
justice.gc.ca,75,1,0,1,urls,legitimate
ic.gc.ca,75,1,0,1,urls,legitimate
coe.int,75,1,0,1,urls,legitimate
privcom.gc.ca,75,1,0,1,urls,legitimate
uottawa.ca,75,1,0,1,urls,legitimate
fu-berlin.de,75,6,0,6,from,legitimate
your-name.com).,75,3,0,3,,legitimate
eclipse.co.uk,75,1,0,1,from,legitimate
asic-linux.com.mx,75,1,0,1,urls,legitimate
gmd.de,75,1,0,1,urls,legitimate
muni.cz,75,1,0,1,urls,legitimate
sandy.ru,75,1,0,1,from,legitimate
qu.to,75,7,0,7,from,legitimate
njl.us,75,4,0,4,urls,legitimate
ncl.ac.uk,75,1,0,1,urls,legitimate
meritsolutions.ie,75,2,0,2,from,legitimate
helsinki.fi,75,12,0,12,"from, urls",legitimate
conectiva.com.br,75,1,0,1,urls,legitimate
camperquake.de,75,4,0,4,from,legitimate
thisislocallondon.co.uk,75,2,0,2,urls,legitimate
zdnet.co.uk,75,1,0,1,urls,legitimate
xent.comon,75,14,0,14,,legitimate
nua.ie,75,2,0,2,urls,legitimate
csiro.au,75,1,0,1,urls,legitimate
huji.ac.il,75,1,0,1,urls,legitimate
nott.ac.uk,75,1,0,1,urls,legitimate
