domain,legitimacy_score,total_occurrences,in_spam,in_ham,sources,category
bumblebeecommunications.com,80,1,0,1,urls,legitimate
ximian.com,80,5,0,5,"from, urls",legitimate
petting-zoo.net,80,14,0,14,from,legitimate
wstoddard.com,80,16,0,16,from,legitimate
sigmadesigns.com,80,1,0,1,urls,legitimate
mindvox.com,80,2,0,2,,legitimate
arstechnica.com,80,3,0,3,urls,legitimate
mithral.com,80,43,0,43,"from, urls",legitimate
ebuilt.com,80,6,0,6,from,legitimate
aminvestments.com,80,14,0,14,from,legitimate
dudex.net,80,5,0,5,urls,legitimate
itsmobile.com,80,2,0,2,from,legitimate
cunniffe.net,80,2,0,2,from,legitimate
pgp.com,80,1,0,1,urls,legitimate
kasei.com,80,1,0,1,urls,legitimate
yelsew.com,80,1,0,1,from,legitimate
suberic.net,80,1,0,1,"from, urls",legitimate
dwf.com,80,5,0,5,from,legitimate
panasas.com,80,23,0,23,"from, urls",legitimate
rhyolite.com,80,4,0,4,urls,legitimate
linuxfrench.net,80,1,0,1,urls,legitimate
makeashorterlink.com,80,2,0,2,urls,legitimate
newworldiq.com,80,1,0,1,,legitimate
ulysees.com,80,1,0,1,from,legitimate
hawkingtech.com,80,1,0,1,urls,legitimate
bestirishmusic.com,80,3,0,3,from,legitimate
washingtonpost.com,80,16,0,16,urls,legitimate
athenet.net,80,8,0,8,urls,legitimate
frogstone.net,80,8,0,8,"from, urls",legitimate
rocinante.com,80,1,0,1,from,legitimate
ridiculopathy.com,80,1,0,1,urls,legitimate
cliktrik.com,80,2,0,2,urls,legitimate
magnesium.net,80,55,0,55,from,legitimate
securesoftware.com,80,2,0,2,urls,legitimate
punkass.com,80,9,0,9,from,legitimate
rpmforge.net,80,32,0,32,from,legitimate
aaronsw.com,80,20,0,20,urls,legitimate
boingboing.net,80,117,0,117,urls,legitimate
oblomovka.com,80,3,0,3,urls,legitimate
portigal.com,80,3,0,3,urls,legitimate
quicktopic.com,80,114,0,114,"from, urls",legitimate
echonyc.com,80,2,0,2,urls,legitimate
neimanmarcus.com,80,2,0,2,urls,legitimate
welho.com,80,5,0,5,"from, urls",legitimate
linuxmafia.com,80,5,0,5,"from, urls",legitimate
nmtbmedia.com,80,1,0,1,,legitimate
tradesignals.com,80,1,0,1,from,legitimate
awsd.com,80,1,0,1,urls,legitimate
spaceflightnow.com,80,1,0,1,urls,legitimate
ml.com,80,1,0,1,from,legitimate
endeavors.com,80,29,0,29,"from, urls",legitimate
latimes.com,80,5,0,5,urls,legitimate
siliconvalley.com,80,9,0,9,urls,legitimate
business2.com,80,1,0,1,urls,legitimate
technologyinsider.com,80,1,0,1,urls,legitimate
imakenews.net,80,6,0,6,from,legitimate
mediaunspun.com,80,6,0,6,urls,legitimate
imakenews.com,80,6,0,6,urls,legitimate
nytimes.com,80,23,0,23,urls,legitimate
wsj.com,80,8,0,8,urls,legitimate
nwsource.com,80,4,0,4,urls,legitimate
usatoday.com,80,3,0,3,urls,legitimate
guterman.com,80,6,0,6,urls,legitimate
forbes.com,80,3,0,3,urls,legitimate
tinyurl.com,80,5,0,5,urls,legitimate
nypost.com,80,4,0,4,urls,legitimate
swirly.com,80,1,0,1,from,legitimate
loopny.com,80,1,0,1,,legitimate
extremeny.com,80,1,0,1,,legitimate
mini-itx.com,80,2,0,2,urls,legitimate
thisstrife.com,80,1,0,1,urls,legitimate
1starnet.com,80,1,0,1,from,legitimate
ouchytheclown.com,80,1,0,1,urls,legitimate
std.com,80,1,0,1,from,legitimate
svanstrom.com,80,12,0,12,from,legitimate
paradigm-omega.com,80,9,0,9,"from, urls",legitimate
techdirt.com,80,6,0,6,from,legitimate
schwartz-pr.com,80,3,0,3,,legitimate
datapower.com,80,3,0,3,,legitimate
sarvega.com,80,1,0,1,urls,legitimate
ca.com,80,2,0,2,from,legitimate
privacyright.com,80,1,0,1,from,legitimate
orchidserve.com,80,3,0,3,from,legitimate
nme.com,80,1,0,1,urls,legitimate
bite-ltd.com,80,1,0,1,from,legitimate
microsense.com,80,1,0,1,urls,legitimate
motorola.com,80,2,0,2,from,legitimate
steorn.com,80,1,0,1,from,legitimate
cmg.com,80,1,0,1,from,legitimate
optorium.net,80,1,0,1,urls,legitimate
habeas.com,80,46,0,46,urls,legitimate
apexvoice.com,80,4,0,4,from,legitimate
malibyte.com,80,2,0,2,,legitimate
your-name.com,80,3,0,3,urls,legitimate
maxtor.com,80,1,0,1,from,legitimate
acronymchile.com,80,3,0,3,urls,legitimate
trackbike.com,80,2,0,2,from,legitimate
rdrop.com,80,1,0,1,,legitimate
shipwright.com,80,55,0,55,from,legitimate
ibuc.com,80,44,0,44,urls,legitimate
reuters.com,80,3,0,3,urls,legitimate
techcentralstation.com,80,2,0,2,urls,legitimate
philodox.com,80,13,0,13,,legitimate
newyorker.com,80,3,0,3,urls,legitimate
realsoftware.com,80,3,0,3,from,legitimate
lig.net,80,16,0,16,from,legitimate
hackwatch.com,80,1,0,1,"from, urls",legitimate
talios.com,80,9,0,9,from,legitimate
myjabber.net,80,9,0,9,,legitimate
tgpsolutions.com,80,1,0,1,"from, urls",legitimate
stevek.com,80,3,0,3,,legitimate
ckloiber.com,80,6,0,6,from,legitimate
bennewitz.com,80,4,0,4,from,legitimate
countermoon.com,80,9,0,9,,legitimate
kamakiriad.com,80,11,0,11,from,legitimate
jtauber.com,80,3,0,3,from,legitimate
best.com,80,25,0,25,from,legitimate
ianbell.com,80,8,0,8,from,legitimate
mobiusvc.com,80,2,0,2,from,legitimate
uraeus.com,80,1,0,1,from,legitimate
idefense.com,80,1,0,1,urls,legitimate
sgi.com,80,4,0,4,urls,legitimate
freshmeat.net,80,3,0,3,urls,legitimate
ocregister.com,80,1,0,1,urls,legitimate
idg.net,80,3,0,3,urls,legitimate
digichapman.com,80,1,0,1,urls,legitimate
muropaketti.com,80,1,0,1,urls,legitimate
nedra.com,80,1,0,1,urls,legitimate
feinsteins.net,80,1,0,1,"from, urls",legitimate
fluid.com,80,3,0,3,from,legitimate
eburg.com,80,1,0,1,,legitimate
idirect.net,80,1,0,1,from,legitimate
economist.com,80,4,0,4,urls,legitimate
infoworld.com,80,3,0,3,urls,legitimate
arivettracing.com,80,1,0,1,urls,legitimate
earthviewer.com,80,1,0,1,urls,legitimate
gonze.com,80,1,0,1,from,legitimate
netli.com,80,3,0,3,urls,legitimate
timesten.com,80,2,0,2,from,legitimate
techmonkeys.net,80,28,0,28,from,legitimate
cb-2000.com,80,3,0,3,urls,legitimate
kode-fu.com,80,3,0,3,urls,legitimate
megnut.com,80,1,0,1,urls,legitimate
thebody.com,80,2,0,2,urls,legitimate
lawlists.net,80,1,0,1,urls,legitimate
idea-group.com,80,1,0,1,urls,legitimate
golux.com,80,10,0,10,,legitimate
apache-server.com,80,6,0,6,,legitimate
wired.com,80,10,0,10,urls,legitimate
amiga.com,80,1,0,1,,legitimate
birch.net,80,2,0,2,from,legitimate
internet.com,80,2,0,2,urls,legitimate
openp2p.com,80,2,0,2,urls,legitimate
xdegrees.com,80,1,0,1,urls,legitimate
shareholder.com,80,1,0,1,urls,legitimate
knownow.com,80,1,0,1,,legitimate
nationalreview.com,80,2,0,2,urls,legitimate
salon.com,80,7,0,7,urls,legitimate
j-bradford-delong.net,80,3,0,3,urls,legitimate
auracom.com,80,24,0,24,urls,legitimate
hpti.com,80,3,0,3,urls,legitimate
thing.net,80,2,0,2,,legitimate
i-magery.com,80,1,0,1,from,legitimate
asacomputers.com,80,1,0,1,urls,legitimate
prescod.net,80,1,0,1,,legitimate
listbox.com,80,2,0,2,urls,legitimate
newsmax.com,80,1,0,1,urls,legitimate
goldmoney.com,80,2,0,2,,legitimate
econofist.com,80,2,0,2,urls,legitimate
yourdomain.com,80,2,0,2,,legitimate
neubia.com,80,2,0,2,urls,legitimate
inspiredsites.net,80,1,0,1,urls,legitimate
oreillynet.com,80,8,0,8,urls,legitimate
gamegrene.com,80,1,0,1,urls,legitimate
patcom-media.com,80,1,0,1,,legitimate
benhammersley.com,80,4,0,4,"from, urls",legitimate
blogspot.com,80,9,0,9,urls,legitimate
quinion.com,80,2,0,2,urls,legitimate
piermont.com,80,1,0,1,,legitimate
internetnews.com,80,2,0,2,urls,legitimate
dydax.com,80,1,0,1,,legitimate
siliconpublishing.com,80,2,0,2,from,legitimate
technologyreview.com,80,1,0,1,urls,legitimate
postfun.com,80,1,0,1,urls,legitimate
dubyaspeak.com,80,1,0,1,urls,legitimate
whump.com,80,9,0,9,"from, urls",legitimate
usnews.com,80,2,0,2,urls,legitimate
miami.com,80,1,0,1,urls,legitimate
startribune.com,80,1,0,1,urls,legitimate
musicchoice.com,80,1,0,1,urls,legitimate
vertexdev.com,80,1,0,1,from,legitimate
post-gazette.com,80,3,0,3,urls,legitimate
iamcal.com,80,1,0,1,urls,legitimate
sfgate.com,80,2,0,2,urls,legitimate
thecliffguy.com,80,1,0,1,urls,legitimate
davidicke.com,80,1,0,1,urls,legitimate
rathergood.com,80,2,0,2,urls,legitimate
barnesandnoble.com,80,1,0,1,urls,legitimate
linksys.com,80,3,0,3,urls,legitimate
activebuddy.com,80,1,0,1,urls,legitimate
botspot.com,80,1,0,1,urls,legitimate
picotech.com,80,2,0,2,urls,legitimate
80211-planet.com,80,1,0,1,urls,legitimate
drizzle.com,80,1,0,1,urls,legitimate
qualcomm.com,80,1,0,1,urls,legitimate
digitaltransactionsforum.com,80,4,0,4,urls,legitimate
chyp.com,80,4,0,4,urls,legitimate
vmeng.com,80,5,0,5,,legitimate
digitalidforum.com,80,3,0,3,urls,legitimate
reservoir.com,80,2,0,2,,legitimate
vudu.net,80,2,0,2,urls,legitimate
tripod.com,80,4,0,4,urls,legitimate
mindprod.com,80,2,0,2,urls,legitimate
pimprig.com,80,1,0,1,urls,legitimate
iht.com,80,2,0,2,urls,legitimate
internetwk.com,80,2,0,2,urls,legitimate
pipex.com,80,1,0,1,from,legitimate
reason.com,80,4,0,4,urls,legitimate
cnsnews.com,80,4,0,4,urls,legitimate
newscientist.com,80,4,0,4,urls,legitimate
eweek.com,80,3,0,3,urls,legitimate
hotp.com,80,1,0,1,from,legitimate
michaelmoore.com,80,2,0,2,"from, urls",legitimate
lsil.com,80,3,0,3,from,legitimate
sandcraft.com,80,1,0,1,,legitimate
es.net,80,3,0,3,from,legitimate
privatecircus.com,80,2,0,2,urls,legitimate
beedub.com,80,1,0,1,urls,legitimate
doink.com,80,2,0,2,,legitimate
pgp.net,80,17,0,17,urls,legitimate
apnic.net,80,1,0,1,from,legitimate
mercea.net,80,7,0,7,from,legitimate
myrealbox.com,80,2,0,2,from,legitimate
tuxfan.net,80,1,0,1,from,legitimate
ematic.com,80,2,0,2,from,legitimate
thehip.com,80,1,0,1,urls,legitimate
sunnmore.net,80,3,0,3,from,legitimate
j2solutions.net,80,7,0,7,"from, urls",legitimate
affero.net,80,6,0,6,urls,legitimate
hostdepartment.com,80,1,0,1,urls,legitimate
ensim.com,80,1,0,1,from,legitimate
sculptors.com,80,2,0,2,from,legitimate
impulse.net,80,2,0,2,,legitimate
mhost.com,80,1,0,1,,legitimate
stortek.com,80,4,0,4,from,legitimate
ge.com,80,1,0,1,"from, urls",legitimate
abreau.net,80,1,0,1,urls,legitimate
falsehope.com,80,1,0,1,urls,legitimate
cridland.net,80,1,0,1,urls,legitimate
sbcglobal.net,80,2,0,2,from,legitimate
owlriver.com,80,2,0,2,from,legitimate
verizon.net,80,2,0,2,from,legitimate
clippersoft.net,80,2,0,2,from,legitimate
speakeasy.net,80,2,0,2,"from, urls",legitimate
fringeware.com,80,1,0,1,urls,legitimate
shellworld.net,80,2,0,2,from,legitimate
dcc-servers.net,80,1,0,1,urls,legitimate
mike-leone.com,80,1,0,1,"from, urls",legitimate
sidney.com,80,2,0,2,from,legitimate
certainty.net,80,1,0,1,,legitimate
radparker.com,80,4,0,4,from,legitimate
mastaler.com,80,3,0,3,from,legitimate
paradigm-omega.net,80,3,0,3,urls,legitimate
unearthed.com,80,2,0,2,from,legitimate
tmda.net,80,1,0,1,urls,legitimate
groovymother.com,80,3,0,3,urls,legitimate
starlingtech.com,80,5,0,5,"from, urls",legitimate
directfreight.com,80,1,0,1,from,legitimate
nightrealms.com,80,5,0,5,from,legitimate
ramblernet.com,80,1,0,1,from,legitimate
dankohn.com,80,2,0,2,"from, urls",legitimate
mojam.com,80,2,0,2,urls,legitimate
boquist.net,80,2,0,2,urls,legitimate
citigroup.com,80,1,0,1,,legitimate
island.net,80,1,0,1,from,legitimate
proulx.com,80,2,0,2,from,legitimate
voidstar.com,80,3,0,3,"from, urls",legitimate
ecademy.com,80,4,0,4,urls,legitimate
cdc.net,80,9,0,9,from,legitimate
sapros.com,80,4,0,4,urls,legitimate
dmv.com,80,5,0,5,from,legitimate
dwheeler.com,80,1,0,1,urls,legitimate
ygingras.net,80,8,0,8,from,legitimate
woodmann.com,80,1,0,1,urls,legitimate
thebunker.net,80,1,0,1,urls,legitimate
nec.com,80,1,0,1,urls,legitimate
oz.net,80,3,0,3,from,legitimate
ekit.com,80,1,0,1,,legitimate
ekno.com,80,1,0,1,,legitimate
ekorp.com,80,2,0,2,,legitimate
syslang.net,80,1,0,1,from,legitimate
sparklehouse.com,80,1,0,1,,legitimate
yipes.com,80,1,0,1,from,legitimate
mattahfahtu.com,80,1,0,1,urls,legitimate
jedi.net,80,4,0,4,from,legitimate
5points.net,80,1,0,1,,legitimate
kcilink.com,80,3,0,3,from,legitimate
net56.net,80,2,0,2,,legitimate
expita.com,80,2,0,2,urls,legitimate
atlasta.net,80,3,0,3,from,legitimate
krengeltech.com,80,1,0,1,from,legitimate
bluecatnetworks.com,80,1,0,1,,legitimate
infinisource.com,80,1,0,1,from,legitimate
ctmdev.com,80,1,0,1,urls,legitimate
answers123.com,80,1,0,1,from,legitimate
inklaar.net,80,1,0,1,from,legitimate
cwie.net,80,1,0,1,from,legitimate
grisoft.com,80,1,0,1,urls,legitimate
exis.net,80,1,0,1,from,legitimate
alinoe.com,80,2,0,2,,legitimate
magenta-netlogic.com,80,1,0,1,from,legitimate
b2unow.com,80,1,0,1,from,legitimate
comp-wiz.com,80,4,0,4,from,legitimate
telus.net,80,2,0,2,"from, urls",legitimate
developwithamd.com,80,2,0,2,urls,legitimate
intrepid.com,80,1,0,1,,legitimate
watchguard.com,80,1,0,1,from,legitimate
crompton.com,80,2,0,2,from,legitimate
spammer.com,80,1,0,1,urls,legitimate
servepath.com,80,1,0,1,,legitimate
bondedsender.com,80,1,0,1,urls,legitimate
splode.com,80,1,0,1,,legitimate
psg.com,80,1,0,1,,legitimate
wrallp.com,80,1,0,1,,legitimate
jpci.net,80,1,0,1,from,legitimate
tmwsystems.com,80,1,0,1,,legitimate
topshot.com,80,3,0,3,from,legitimate
mckee.com,80,1,0,1,,legitimate
execsoft.com,80,1,0,1,urls,legitimate
pcconnection.com,80,1,0,1,urls,legitimate
executive.com,80,1,0,1,,legitimate
staples.com,80,1,0,1,urls,legitimate
softwareshelf.com,80,1,0,1,urls,legitimate
buy.com,80,2,0,2,urls,legitimate
asap.com,80,1,0,1,urls,legitimate
outpost.com,80,1,0,1,urls,legitimate
softchoice.com,80,1,0,1,urls,legitimate
warehouse.com,80,1,0,1,urls,legitimate
darkridge.com,80,4,0,4,from,legitimate
pbp.net,80,1,0,1,from,legitimate
vipmail.com,80,1,0,1,from,legitimate
lelandwoodbury.com,80,1,0,1,from,legitimate
greenhydrant.com,80,9,0,9,from,legitimate
znion.com,80,2,0,2,,legitimate
digitalsluice.com,80,1,0,1,urls,legitimate
darkphyber.com,80,2,0,2,from,legitimate
chipware.net,80,1,0,1,from,legitimate
easydns.com,80,2,0,2,from,legitimate
lerfjhax.com,80,1,0,1,from,legitimate
inthespace.com,80,1,0,1,from,legitimate
transpect.com,80,2,0,2,from,legitimate
nauticom.net,80,2,0,2,from,legitimate
vmware.com,80,3,0,3,urls,legitimate
icon-nicholson.com,80,6,0,6,from,legitimate
firstusa.com,80,1,0,1,from,legitimate
wirex.com,80,5,0,5,"from, urls",legitimate
min.net,80,1,0,1,from,legitimate
hackerimmunity.com,80,1,0,1,,legitimate
snotboble.net,80,1,0,1,from,legitimate
iscubed.com,80,2,0,2,from,legitimate
securepipe.com,80,1,0,1,,legitimate
xlnt-software.com,80,1,0,1,from,legitimate
python.net,80,7,0,7,from,legitimate
murkworks.com,80,3,0,3,"from, urls",legitimate
deja.com,80,1,0,1,urls,legitimate
activestate.com,80,2,0,2,urls,legitimate
mceahern.com,80,1,0,1,from,legitimate
calendar.com,80,1,0,1,,legitimate
musi-cal.com,80,1,0,1,,legitimate
standardlife.com,80,1,0,1,urls,legitimate
perl.com,80,1,0,1,urls,legitimate
devx.com,80,1,0,1,urls,legitimate
frii.com,80,3,0,3,urls,legitimate
theperlreview.com,80,3,0,3,urls,legitimate
slashcode.com,80,1,0,1,urls,legitimate
krow.net,80,1,0,1,urls,legitimate
oreilly.com,80,4,0,4,urls,legitimate
newsforge.com,80,1,0,1,urls,legitimate
linux.com,80,2,0,2,urls,legitimate
meetup.com,80,1,0,1,urls,legitimate
tpj.com,80,2,0,2,urls,legitimate
astray.com,80,1,0,1,urls,legitimate
tvspy.com,80,1,0,1,,legitimate
laughline.com,80,1,0,1,,legitimate
araycomedy.com,80,1,0,1,urls,legitimate
trolltech.com,80,1,0,1,urls,legitimate
infonium.com,80,1,0,1,urls,legitimate
happygiraffe.net,80,1,0,1,,legitimate
jbisbee.com,80,1,0,1,urls,legitimate
nw-apts.com,80,1,0,1,urls,legitimate
userland.com,80,59,0,59,urls,legitimate
zawodny.com,80,37,0,37,urls,legitimate
edwardtufte.com,80,1,0,1,urls,legitimate
dijest.com,80,3,0,3,urls,legitimate
roundelay.net,80,1,0,1,urls,legitimate
lennon2.com,80,1,0,1,urls,legitimate
stylenetwork.com,80,2,0,2,urls,legitimate
well.com,80,2,0,2,urls,legitimate
buzztoolbox.com,80,1,0,1,urls,legitimate
researchbuzz.com,80,1,0,1,urls,legitimate
wndu.com,80,1,0,1,urls,legitimate
globeandmail.com,80,2,0,2,urls,legitimate
philringnalda.com,80,6,0,6,urls,legitimate
goldlake.com,80,2,0,2,urls,legitimate
weblogs.com,80,11,0,11,urls,legitimate
advogato.com,80,1,0,1,urls,legitimate
servebeer.com,80,1,0,1,urls,legitimate
burningbird.net,80,6,0,6,urls,legitimate
outliners.com,80,1,0,1,urls,legitimate
talkstink.com,80,2,0,2,urls,legitimate
exittoshell.com,80,1,0,1,urls,legitimate
decafbad.com,80,2,0,2,urls,legitimate
usablenet.com,80,1,0,1,urls,legitimate
looselycoupled.com,80,1,0,1,urls,legitimate
macworld.com,80,2,0,2,urls,legitimate
delacour.net,80,1,0,1,urls,legitimate
plokta.com,80,1,0,1,urls,legitimate
michaelbernstein.com,80,1,0,1,urls,legitimate
javawalk.com,80,1,0,1,urls,legitimate
mplode.com,80,2,0,2,urls,legitimate
intertwingly.net,80,3,0,3,urls,legitimate
dashes.com,80,3,0,3,urls,legitimate
queso.com,80,1,0,1,urls,legitimate
aquarionics.com,80,1,0,1,urls,legitimate
bluesnews.com,80,1,0,1,urls,legitimate
scripting.com,80,2,0,2,urls,legitimate
inessential.com,80,1,0,1,urls,legitimate
dotcomscoop.com,80,3,0,3,urls,legitimate
weblogger.com,80,3,0,3,urls,legitimate
whiterabbits.com,80,2,0,2,urls,legitimate
omnigroup.com,80,1,0,1,urls,legitimate
ozzie.net,80,3,0,3,urls,legitimate
zeldman.com,80,2,0,2,urls,legitimate
versiontracker.com,80,2,0,2,urls,legitimate
davosnewbies.com,80,1,0,1,urls,legitimate
craphound.com,80,14,0,14,urls,legitimate
barbiebazaar.com,80,1,0,1,urls,legitimate
patandkat.com,80,2,0,2,urls,legitimate
moller.com,80,1,0,1,urls,legitimate
newzoid.com,80,1,0,1,urls,legitimate
blackbeltjones.com,80,1,0,1,urls,legitimate
theshiftedlibrarian.com,80,2,0,2,urls,legitimate
liberation.com,80,1,0,1,urls,legitimate
newsarama.com,80,1,0,1,urls,legitimate
carnell.com,80,1,0,1,urls,legitimate
vocera.com,80,1,0,1,urls,legitimate
daypop.com,80,2,0,2,urls,legitimate
diaries.com,80,2,0,2,urls,legitimate
inspirationpeak.com,80,1,0,1,urls,legitimate
corante.com,80,1,0,1,urls,legitimate
techtv.com,80,1,0,1,urls,legitimate
ftrain.com,80,3,0,3,urls,legitimate
octanecreative.com,80,1,0,1,urls,legitimate
blakeross.com,80,1,0,1,urls,legitimate
phrasewise.com,80,2,0,2,urls,legitimate
askoxford.com,80,1,0,1,urls,legitimate
fogcreek.com,80,3,0,3,urls,legitimate
joelonsoftware.com,80,9,0,9,urls,legitimate
cnet.com,80,71,0,71,urls,legitimate
useit.com,80,1,0,1,urls,legitimate
websidestory.com,80,1,0,1,urls,legitimate
osdir.com,80,1,0,1,urls,legitimate
livejournal.com,80,10,0,10,urls,legitimate
netcaptor.com,80,1,0,1,urls,legitimate
remtullaeurorscg.com,80,1,0,1,urls,legitimate
askbjoernhansen.com,80,32,0,32,urls,legitimate
alistapart.com,80,1,0,1,urls,legitimate
dooce.com,80,5,0,5,urls,legitimate
editthispage.com,80,3,0,3,urls,legitimate
weblogsky.com,80,2,0,2,urls,legitimate
webshots.com,80,1,0,1,urls,legitimate
textism.com,80,1,0,1,urls,legitimate
deeplyshallow.com,80,1,0,1,urls,legitimate
whygodwhy.com,80,1,0,1,urls,legitimate
blogspace.com,80,1,0,1,urls,legitimate
musicdish.com,80,3,0,3,urls,legitimate
psylux.com,80,1,0,1,urls,legitimate
strangehorizons.com,80,1,0,1,urls,legitimate
mememachinego.com,80,1,0,1,urls,legitimate
seizethedave.com,80,1,0,1,urls,legitimate
distributed.net,80,1,0,1,urls,legitimate
ohmessylife.com,80,1,0,1,urls,legitimate
webmasterworld.com,80,1,0,1,urls,legitimate
linkslsgolfworld.com,80,1,0,1,urls,legitimate
pradnetwork.com,80,1,0,1,urls,legitimate
nando.net,80,1,0,1,urls,legitimate
news-observer.com,80,1,0,1,urls,legitimate
alltheweb.com,80,1,0,1,urls,legitimate
tcj.com,80,1,0,1,urls,legitimate
acme.com,80,1,0,1,urls,legitimate
harpold.com,80,1,0,1,urls,legitimate
hiptop.com,80,1,0,1,urls,legitimate
ninjakitten.net,80,1,0,1,urls,legitimate
powells.com,80,1,0,1,urls,legitimate
glennf.com,80,1,0,1,urls,legitimate
czyborra.com,80,1,0,1,urls,legitimate
astrian.net,80,1,0,1,urls,legitimate
ideaspace.net,80,1,0,1,urls,legitimate
macosxhints.com,80,1,0,1,urls,legitimate
bradchoate.com,80,1,0,1,urls,legitimate
watchfire.com,80,1,0,1,urls,legitimate
cnn.net,80,1,0,1,urls,legitimate
bradnewsham.com,80,1,0,1,urls,legitimate
camworld.com,80,2,0,2,urls,legitimate
villagevoice.com,80,1,0,1,urls,legitimate
icv2.com,80,1,0,1,urls,legitimate
creo.com,80,1,0,1,urls,legitimate
lileks.com,80,1,0,1,urls,legitimate
bordersstores.com,80,1,0,1,urls,legitimate
together.net,80,1,0,1,urls,legitimate
globetechnology.com,80,1,0,1,urls,legitimate
imparte.com,80,1,0,1,urls,legitimate
hoogerbrugge.com,80,1,0,1,urls,legitimate
law.com,80,1,0,1,urls,legitimate
lighttouchimagery.com,80,1,0,1,urls,legitimate
oblivio.com,80,2,0,2,urls,legitimate
chron.com,80,4,0,4,urls,legitimate
comicbookgalaxy.com,80,1,0,1,urls,legitimate
naimark.net,80,1,0,1,urls,legitimate
lavasoftusa.com,80,1,0,1,urls,legitimate
winterspeak.com,80,1,0,1,urls,legitimate
ultraedit.com,80,1,0,1,urls,legitimate
cygwin.com,80,1,0,1,urls,legitimate
guidescope.com,80,1,0,1,urls,legitimate
sciam.com,80,1,0,1,urls,legitimate
megosteve.com,80,1,0,1,urls,legitimate
sweatyfrog.com,80,1,0,1,urls,legitimate
aldaily.com,80,1,0,1,urls,legitimate
metropolismag.com,80,1,0,1,urls,legitimate
shirky.com,80,1,0,1,urls,legitimate
sff.net,80,1,0,1,urls,legitimate
nielsenhayden.com,80,1,0,1,urls,legitimate
konaweb.com,80,1,0,1,urls,legitimate
timbiskup.com,80,1,0,1,urls,legitimate
metafilter.com,80,1,0,1,urls,legitimate
wise.com,80,1,0,1,urls,legitimate
cheshiredave.com,80,1,0,1,urls,legitimate
impacttheatre.com,80,1,0,1,urls,legitimate
filterfine.com,80,1,0,1,urls,legitimate
nosenseofplace.com,80,2,0,2,urls,legitimate
infomesh.net,80,1,0,1,urls,legitimate
safesearching.com,80,1,0,1,urls,legitimate
osnews.com,80,1,0,1,urls,legitimate
elegantwomen.net,80,1,0,1,urls,legitimate
tv.com,80,55,0,55,urls,legitimate
accucast.com,80,85,0,85,urls,legitimate
online.com,80,85,0,85,"from, urls",legitimate
news.com,80,21,0,21,,legitimate
zdnet.com,80,82,0,82,urls,legitimate
search.com,80,37,0,37,urls,legitimate
colorpilot.com,80,30,0,30,urls,legitimate
smartcomputing.com,80,5,0,5,urls,legitimate
collectorz.com,80,30,0,30,urls,legitimate
gnomedex.com,80,30,0,30,urls,legitimate
structurise.com,80,30,0,30,urls,legitimate
ecobuilder.com,80,30,0,30,urls,legitimate
codeweavers.com,80,3,0,3,urls,legitimate
lockergnome.com,80,31,0,31,"from, urls",legitimate
